3753.23244495 63.2844581604 142.418014526
3754.27008875 130.049606323 142.521682739
3755.30773255 123.387153625 144.100509644
3756.34537634 12.683095932 133.617797852
3757.38302014 87.725730896 136.487945557
3758.42066394 273.308013916 140.275924683
3759.45830774 88.1602706909 136.450622559
3760.49595154 202.618133545 141.313308716
3761.53359534 -124.440612793 125.663726807
3762.57123914 -158.674316406 125.155410767
3763.60888294 43.9904403687 131.93182373
3764.64652674 235.366912842 135.773620605
3765.68417054 285.419708252 136.874328613
3766.72181434 147.824493408 133.028427124
3767.75945814 7.6024723053 129.363143921
3768.79710193 -38.3884391785 123.423286438
3769.83474573 65.5871047974 126.314086914
3770.87238953 273.446014404 132.379425049
3771.91003333 122.322151184 129.623458862
3772.94767713 57.5159263611 127.783699036
3773.98532093 297.361724854 136.143386841
3775.02296473 91.0799942017 127.840385437
3776.06060853 148.628768921 130.774932861
3777.09825233 163.475967407 130.0521698
3778.13589613 36.3155479431 124.965591431
3779.17353993 4.02967834473 126.346031189
3780.21118373 77.1611862183 126.063552856
3781.24882753 88.0132751465 122.189163208
3782.28647132 174.583770752 125.816955566
3783.32411512 198.531326294 129.948928833
3784.36175892 173.504440308 128.018066406
3785.39940272 27.6171798706 123.594039917
3786.43704652 135.584289551 125.695701599
3787.47469032 212.535186768 127.863021851
3788.51233412 -17.1728134155 116.952400208
3789.54997792 220.311065674 125.008621216
3790.58762172 156.090637207 120.296409607
3791.62526552 164.988342285 122.296188354
3792.66290932 94.1192550659 120.288078308
3793.70055312 286.261901855 124.646278381
3794.73819691 85.887878418 119.345840454
3795.77584071 85.8165054321 118.213195801
3796.81348451 128.296600342 115.20677948
3797.85112831 97.0609130859 113.102050781
3798.88877211 199.282196045 115.520103455
3799.92641591 294.001190186 118.066566467
3800.96405971 261.048156738 118.924186707
3802.00170351 37.5220031738 110.180389404
3803.03934731 195.892807007 114.039176941
3804.07699111 216.630111694 114.135650635
3805.11463491 -12.6941175461 104.195533752
3806.15227871 212.656921387 110.482757568
3807.1899225 177.478408813 108.786552429
3808.2275663 203.42855835 109.740982056
3809.2652101 116.036483765 108.374694824
3810.3028539 84.6762313843 107.109046936
3811.3404977 102.537666321 106.73249054
3812.3781415 80.9505004883 104.266601562
3813.4157853 -3.57290267944 100.965507507
3814.4534291 27.8692359924 103.049713135
3815.4910729 -44.2386283875 99.8964614868
3816.5287167 28.063293457 101.451919556
3817.5663605 -140.55821228 93.2427444458
3818.6040043 191.748687744 104.92049408
3819.64164809 107.336624146 101.876800537
3820.67929189 90.105506897 100.585838318
3821.71693569 91.9407196045 99.6860809326
3822.75457949 76.3232498169 95.6393280029
3823.79222329 80.9544906616 92.4904251099
3824.82986709 196.04006958 95.2845611572
3825.86751089 64.7915802002 91.8081893921
3826.90515469 173.018173218 96.288192749
3827.94279849 81.1948394775 94.3404998779
3828.98044229 143.848739624 98.8308410645
3830.01808609 47.9446640015 94.6592712402
3831.05572989 -50.4910964966 92.4829025269
3832.09337368 123.554771423 95.7062835693
3833.13101748 186.779922485 95.7117996216
3834.16866128 73.2468490601 90.9404907227
3835.20630508 152.247970581 92.791229248
3836.24394888 89.5532073975 89.7558441162
3837.28159268 -31.0878944397 83.5654373169
3838.31923648 147.061767578 88.4639282227
3839.35688028 22.5253486633 83.2559356689
3840.39452408 59.5183868408 83.9301681519
3841.43216788 74.8308105469 86.0135269165
3842.46981168 -0.244615390897 82.7570571899
3843.50745548 205.828521729 87.6776046753
3844.54509927 198.457061768 88.5546798706
3845.58274307 14.6602659225 81.3782043457
3846.62038687 46.0406112671 81.0497894287
3847.65803067 -124.687782288 76.7688369751
3848.69567447 -110.26008606 74.9316482544
3849.73331827 45.0439567566 79.2678756714
3850.77096207 174.983139038 83.0376052856
3851.80860587 162.322311401 83.757270813
3852.84624967 120.300384521 82.0806045532
3853.88389347 99.3700790405 80.8867340088
3854.92153727 18.2665519714 76.8985290527
3855.95918107 -71.6137008667 73.4395980835
3856.99682486 -25.7295341492 74.2678909302
3858.03446866 -95.8665466309 72.2666015625
3859.07211246 -69.6860809326 71.7117462158
3860.10975626 4.68494749069 73.9233398438
3861.14740006 102.298202515 77.4889602661
