3753.83  35.8247
3754.87  -184.938
3755.91  74.9777
3756.95  -45.3585
3757.99  35.3954
3759.03  106.64
3760.07  37.9936
3761.11  -14.0792
3762.15  26.0336
3763.19  64.1425
3764.23  -28.2076
3765.27  -119.263
3766.31  -72.4921
3767.35  -68.1867
3768.39  -76.755
3769.43  49.477
3770.47  85.3682
3771.51  173.094
3772.55  84.1086
3773.59  139.995
3774.63  -50.9053
3775.67  17.5937
3776.71  -64.7058
3777.75  -63.7188
3778.79  -21.6859
3779.83  -26.24
3780.87  156.147
3781.91  -49.6471
3782.95  99.6648
3783.99  155.605
3785.03  -39.8579
3786.07  50.6702
3787.11  88.9361
3788.15  152.192
3789.19  14.1488
3790.23  98.3319
3791.27  25.4295
3792.31  142.302
3793.35  124.579
3794.39  88.8503
3795.43  111.447
3796.47  -43.5008
3797.51  -4.79711
3798.55  113.633
3799.59  112.391
3800.63  70.4007
3801.67  -31.573
3802.71  -6.24975
3803.75  61.6747
3804.79  13.4014
3805.83  -115.337
3806.87  64.5819
3807.91  121.693
3808.95  -55.4863
3809.99  47.4884
3811.03  38.8398
3812.07  -30.9884
3813.11  35.7032
3814.15  134.892
3815.19  -90.5539
3816.23  -56.2551
3817.27  -18.7534
3818.31  55.0924
3819.35  99.1254
3820.39  81.1413
3821.43  87.8231
3822.47  -20.7444
3823.51  32.3563
3824.55  95.9168
3825.59  -20.0199
3826.63  151.113
3827.67  20.6116
3828.71  25.1393
3829.75  -36.99
3830.79  58.3285
3831.83  -66.3103
3832.87  -5.94654
3833.91  -35.7721
3834.95  -124.934
3835.99  181.495
3837.03  -35.3069
3838.07  51.2377
3839.11  130.752
3840.15  21.7915
3841.19  -22.6672
3842.23  43.0168
3843.27  144.837
3844.31  31.6792
3845.35  73.6074
3846.39  -20.5451
3847.43  90.2032
3848.47  -60.333
3849.51  86.7019
3850.55  -10.6221
3851.59  34.2942
3852.63  8.21105
3853.67  2.45946
3854.71  32.8747
3855.75  -43.4913
3856.79  18.1211
3857.83  64.457
3858.87  15.3162
3859.91  42.8487
3860.95  84.0604
3861.99  90.8632
3863.03  18.5459
3864.07  -60.6329
3865.11  -17.1119
3866.15  137.532
3867.19  -27.0483
3868.23  -8.78917
3869.27  4.17839
3870.31  -8.80548
3871.35  -64.396
3872.39  5.99568
3873.43  94.8033
3874.47  35.1927
3875.51  -125.523
3876.55  -38.6482
3877.59  -64.2664
3878.63  -23.3613
3879.67  -40.3871
3880.71  29.6684
3881.75  124.056
3882.79  12.6649
3883.83  68.9223
3884.87  32.813
3885.91  87.9996
3886.95  19.2752
3887.99  50.6061
3889.03  92.9537
3890.07  80.5831
3891.11  68.0914
3892.15  88.5163
3893.19  80.9332
3894.23  19.6016
3895.27  154.181
3896.31  -9.23401
3897.35  8.85687
3898.39  24.8974
3899.43  19.2159
3900.47  -56.0887
3901.51  16.2361
3902.55  39.7611
3903.59  -20.2165
3904.63  38.7534
3905.67  -2.43685
3906.71  -49.2403
3907.75  -3.48719
3908.79  62.7401
3909.83  43.3988
3910.87  20.4046
3911.91  22.7294
3912.95  60.6635
3913.99  10.7153
3915.03  -1.55318
3916.07  109.732
3917.11  13.8448
3918.15  39.5755
3919.19  19.881
3920.23  -7.36784
3921.27  -9.57335
3922.31  101.118
3923.35  15.5841
3924.39  70.0783
3925.43  -49.0042
3926.47  97.4036
3927.51  69.8091
3928.55  12.3264
3929.59  55.2647
3930.63  88.1724
3931.67  110.427
3932.71  23.6051
3933.75  67.9708
3934.79  -26.2418
3935.83  -56.398
3936.87  35.2447
3937.91  -43.394
3938.95  95.2832
3939.99  114.533
3941.03  101.897
3942.07  34.081
3943.11  -27.6622
3944.15  -15.4565
3945.19  74.927
3946.23  46.1427
3947.27  20.3918
3948.31  -36.0312
3949.35  62.6219
3950.39  52.4535
3951.43  13.7358
3952.47  95.8589
3953.51  -1.28955
3954.55  -1.23862
3955.59  63.27
3956.63  43.8355
3957.67  76.7628
3958.71  52.549
3959.75  69.0899
3960.79  70.295
3961.83  -12.6197
3962.87  -38.6815
3963.91  -91.3375
3964.95  -8.28542
3965.99  -12.5297
3967.03  -34.0497
3968.07  9.32927
3969.11  90.2856
3970.15  94.2322
3971.19  64.3286
3972.23  9.62717
3973.27  68.2896
3974.31  -15.917
3975.35  20.5447
3976.39  8.79398
3977.43  -51.8125
3978.47  109.534
3979.51  40.2411
3980.55  14.599
3981.59  55.1552
3982.63  130.231
3983.67  71.4149
3984.71  45.7826
3985.75  49.6846
3986.79  55.2904
3987.83  58.4622
3988.87  124.778
3989.91  23.6039
3990.95  97.3479
3991.99  58.5436
3993.03  -4.38637
3994.07  6.85047
3995.11  54.3383
3996.15  -1.67149
3997.19  61.9982
3998.23  15.8211
3999.27  -18.6225
4000.31  12.7365
4001.35  -45.3472
4002.39  20.1567
4003.43  13.3015
4004.47  102.557
4005.51  46.4569
4006.55  11.231
4007.59  42.2025
4008.63  -27.0523
4009.67  45.3882
4010.71  91.8762
4011.75  66.7942
4012.79  91.2942
4013.83  42.0426
4014.87  78.4719
4015.91  -7.36655
4016.95  24.1645
4017.99  53.2704
4019.03  44.6987
4020.07  118.904
4021.11  58.1933
4022.15  44.9658
4023.19  16.3959
4024.23  42.2771
4025.27  122.049
4026.31  99.7124
4027.35  22.3444
4028.39  -29.9505
4029.43  48.2335
4030.47  -18.2354
4031.51  -25.4972
4032.55  -26.566
4033.59  25.4055
4034.63  33.8945
4035.67  109.056
4036.71  53.5942
4037.75  -5.55611
4038.79  47.6819
4039.83  65.1902
4040.87  31.6777
4041.91  40.6533
4042.95  37.9243
4043.99  49.3993
4045.03  46.543
4046.07  62.0874
4047.11  -40.8985
4048.15  5.18731
4049.19  39.1846
4050.23  -11.4972
4051.27  49.4776
4052.31  -8.50071
4053.35  5.84967
4054.39  41.693
4055.43  77.2894
